-5,5,-5,5
0.14,0.14
0,0,0,-1,-1,1
-4.85,-4.85,-4.75,-4.85,-4.85,4.75,-4.75,4.75
-4.75,-4.85,-2.15,-4.85,-4.75,4.75,-2.15,4.75
-2.1499999999999995,-4.85,-2.05,-4.85,-2.1499999999999995,1.7500000000000002,-2.05,1.7500000000000002
-2.1499999999999995,1.85,-2.05,1.85,-2.1499999999999995,4.75,-2.05,4.75
-2.05,-4.85,-1.95,-4.85,-2.05,-1.6499999999999997,-1.95,-1.6499999999999997
-2.05,1.9500000000000002,-1.95,1.9500000000000002,-2.05,4.75,-1.95,4.75
-1.95,-4.85,-1.8499999999999999,-4.85,-1.95,-1.6499999999999997,-1.8499999999999999,-1.6499999999999997
-1.95,1.9500000000000002,-1.8499999999999999,1.9500000000000002,-1.95,4.75,-1.8499999999999999,4.75
-1.8499999999999999,-4.85,-1.7499999999999998,-4.85,-1.8499999999999999,-1.5499999999999996,-1.7499999999999998,-1.5499999999999996
-1.8499999999999999,1.9500000000000002,-1.7499999999999998,1.9500000000000002,-1.8499999999999999,4.75,-1.7499999999999998,4.75
-1.7499999999999998,-4.85,-1.6499999999999997,-4.85,-1.7499999999999998,-1.5499999999999996,-1.6499999999999997,-1.5499999999999996
-1.7499999999999998,1.9500000000000002,-1.6499999999999997,1.9500000000000002,-1.7499999999999998,4.75,-1.6499999999999997,4.75
-1.6499999999999997,-4.85,-1.5499999999999996,-4.85,-1.6499999999999997,-1.5499999999999996,-1.5499999999999996,-1.5499999999999996
-1.6499999999999997,1.9500000000000002,-1.5499999999999996,1.9500000000000002,-1.6499999999999997,4.75,-1.5499999999999996,4.75
-1.55,-4.85,-1.45,-4.85,-1.55,-1.6499999999999997,-1.45,-1.6499999999999997
-1.55,1.9500000000000002,-1.45,1.9500000000000002,-1.55,4.75,-1.45,4.75
-1.45,-4.85,-1.3499999999999999,-4.85,-1.45,-1.5499999999999996,-1.3499999999999999,-1.5499999999999996
-1.45,1.9500000000000002,-1.3499999999999999,1.9500000000000002,-1.45,4.75,-1.3499999999999999,4.75
-1.3499999999999999,-4.85,-1.2499999999999998,-4.85,-1.3499999999999999,-1.5499999999999996,-1.2499999999999998,-1.5499999999999996
-1.3499999999999999,1.9500000000000002,-1.2499999999999998,1.9500000000000002,-1.3499999999999999,4.75,-1.2499999999999998,4.75
-1.2499999999999998,-4.85,-1.1499999999999997,-4.85,-1.2499999999999998,-1.5499999999999996,-1.1499999999999997,-1.5499999999999996
-1.2499999999999998,1.9500000000000002,-1.1499999999999997,1.9500000000000002,-1.2499999999999998,4.75,-1.1499999999999997,4.75
-1.1499999999999997,-4.85,-1.0499999999999996,-4.85,-1.1499999999999997,-1.5499999999999996,-1.0499999999999996,-1.5499999999999996
-1.1499999999999997,1.9500000000000002,-1.0499999999999996,1.9500000000000002,-1.1499999999999997,4.75,-1.0499999999999996,4.75
-1.05,-4.85,-0.95,-4.85,-1.05,-1.5499999999999996,-0.95,-1.5499999999999996
-1.05,-0.5499999999999998,-0.95,-0.5499999999999998,-1.05,-0.24999999999999983,-0.95,-0.24999999999999983
-1.05,0.6500000000000004,-0.95,0.6500000000000004,-1.05,0.9500000000000004,-0.95,0.9500000000000004
-1.05,1.9500000000000002,-0.95,1.9500000000000002,-1.05,4.75,-0.95,4.75
-0.95,-4.85,-0.8499999999999999,-4.85,-0.95,-1.5499999999999996,-0.8499999999999999,-1.5499999999999996
-0.95,-0.6499999999999999,-0.8499999999999999,-0.6499999999999999,-0.95,-0.24999999999999983,-0.8499999999999999,-0.24999999999999983
-0.95,0.5500000000000003,-0.8499999999999999,0.5500000000000003,-0.95,0.9500000000000004,-0.8499999999999999,0.9500000000000004
-0.95,1.9500000000000002,-0.8499999999999999,1.9500000000000002,-0.95,4.75,-0.8499999999999999,4.75
-0.8499999999999999,-4.85,-0.7499999999999998,-4.85,-0.8499999999999999,-1.5499999999999996,-0.7499999999999998,-1.5499999999999996
-0.8499999999999999,-0.5499999999999998,-0.7499999999999998,-0.5499999999999998,-0.8499999999999999,-0.24999999999999983,-0.7499999999999998,-0.24999999999999983
-0.8499999999999999,0.6500000000000004,-0.7499999999999998,0.6500000000000004,-0.8499999999999999,0.9500000000000004,-0.7499999999999998,0.9500000000000004
-0.8499999999999999,1.9500000000000002,-0.7499999999999998,1.9500000000000002,-0.8499999999999999,4.75,-0.7499999999999998,4.75
-0.7500000000000002,-4.85,-0.6500000000000001,-4.85,-0.7500000000000002,-1.5499999999999996,-0.6500000000000001,-1.5499999999999996
-0.7500000000000002,1.9500000000000002,-0.6500000000000001,1.9500000000000002,-0.7500000000000002,4.75,-0.6500000000000001,4.75
-0.6499999999999997,-4.85,-0.5499999999999996,-4.85,-0.6499999999999997,-1.5499999999999996,-0.5499999999999996,-1.5499999999999996
-0.6499999999999997,1.9500000000000002,-0.5499999999999996,1.9500000000000002,-0.6499999999999997,4.75,-0.5499999999999996,4.75
-0.55,-4.85,-0.45,-4.85,-0.55,-1.5499999999999996,-0.45,-1.5499999999999996
-0.55,1.9500000000000002,-0.45,1.9500000000000002,-0.55,4.75,-0.45,4.75
-0.44999999999999946,-4.85,-0.3499999999999995,-4.85,-0.44999999999999946,-1.5499999999999996,-0.3499999999999995,-1.5499999999999996
-0.44999999999999946,1.9500000000000002,-0.3499999999999995,1.9500000000000002,-0.44999999999999946,4.75,-0.3499999999999995,4.75
-0.3499999999999998,-4.85,-0.24999999999999983,-4.85,-0.3499999999999998,-1.5499999999999996,-0.24999999999999983,-1.5499999999999996
-0.3499999999999998,1.9500000000000002,-0.24999999999999983,1.9500000000000002,-0.3499999999999998,4.75,-0.24999999999999983,4.75
-0.25000000000000017,-4.85,-0.1500000000000002,-4.85,-0.25000000000000017,-1.5499999999999996,-0.1500000000000002,-1.5499999999999996
-0.25000000000000017,1.9500000000000002,-0.1500000000000002,1.9500000000000002,-0.25000000000000017,4.75,-0.1500000000000002,4.75
-0.14999999999999963,-4.85,-0.04999999999999964,-4.85,-0.14999999999999963,-1.5499999999999996,-0.04999999999999964,-1.5499999999999996
-0.14999999999999963,1.9500000000000002,-0.04999999999999964,1.9500000000000002,-0.14999999999999963,4.75,-0.04999999999999964,4.75
-0.05,-4.85,0.05,-4.85,-0.05,-1.5499999999999996,0.05,-1.5499999999999996
-0.05,1.9500000000000002,0.05,1.9500000000000002,-0.05,4.75,0.05,4.75
0.05000000000000053,-4.85,0.15000000000000052,-4.85,0.05000000000000053,-1.5499999999999996,0.15000000000000052,-1.5499999999999996
0.05000000000000053,1.9500000000000002,0.15000000000000052,1.9500000000000002,0.05000000000000053,4.75,0.15000000000000052,4.75
0.1500000000000002,-4.85,0.25000000000000017,-4.85,0.1500000000000002,-1.5499999999999996,0.25000000000000017,-1.5499999999999996
0.1500000000000002,-0.5499999999999998,0.25000000000000017,-0.5499999999999998,0.1500000000000002,-0.24999999999999983,0.25000000000000017,-0.24999999999999983
0.1500000000000002,0.6500000000000004,0.25000000000000017,0.6500000000000004,0.1500000000000002,0.9500000000000004,0.25000000000000017,0.9500000000000004
0.1500000000000002,1.9500000000000002,0.25000000000000017,1.9500000000000002,0.1500000000000002,4.75,0.25000000000000017,4.75
0.24999999999999983,-4.85,0.3499999999999998,-4.85,0.24999999999999983,-1.5499999999999996,0.3499999999999998,-1.5499999999999996
0.24999999999999983,-0.6499999999999999,0.3499999999999998,-0.6499999999999999,0.24999999999999983,-0.24999999999999983,0.3499999999999998,-0.24999999999999983
0.24999999999999983,0.5500000000000003,0.3499999999999998,0.5500000000000003,0.24999999999999983,0.9500000000000004,0.3499999999999998,0.9500000000000004
0.24999999999999983,1.9500000000000002,0.3499999999999998,1.9500000000000002,0.24999999999999983,4.75,0.3499999999999998,4.75
0.35000000000000037,-4.85,0.45000000000000034,-4.85,0.35000000000000037,-1.5499999999999996,0.45000000000000034,-1.5499999999999996
0.35000000000000037,-0.5499999999999998,0.45000000000000034,-0.5499999999999998,0.35000000000000037,-0.24999999999999983,0.45000000000000034,-0.24999999999999983
0.35000000000000037,0.6500000000000004,0.45000000000000034,0.6500000000000004,0.35000000000000037,0.9500000000000004,0.45000000000000034,0.9500000000000004
0.35000000000000037,1.9500000000000002,0.45000000000000034,1.9500000000000002,0.35000000000000037,4.75,0.45000000000000034,4.75
0.45,-4.85,0.55,-4.85,0.45,-1.5499999999999996,0.55,-1.5499999999999996
0.45,1.9500000000000002,0.55,1.9500000000000002,0.45,4.75,0.55,4.75
0.5500000000000005,-4.85,0.6500000000000006,-4.85,0.5500000000000005,-1.5499999999999996,0.6500000000000006,-1.5499999999999996
0.5500000000000005,1.9500000000000002,0.6500000000000006,1.9500000000000002,0.5500000000000005,4.75,0.6500000000000006,4.75
0.6500000000000001,-4.85,0.7500000000000002,-4.85,0.6500000000000001,-1.5499999999999996,0.7500000000000002,-1.5499999999999996
0.6500000000000001,1.9500000000000002,0.7500000000000002,1.9500000000000002,0.6500000000000001,4.75,0.7500000000000002,4.75
